BRANCH_ID|BRANCH_NAME|NO_KONTRAK|NAMA_CUSTOMER|ANG_KE|OVERDUE|NILAI_PEMBAYARAN|NILAI_ANGSURAN|NILAI_DENDA|TANGGAL_PEMBAYARAN|JAM_PEMBAYARAN|TANGGAL_PEMBUKUAN|PAYMENT_SOURCE|VALDO_CC|FIN_TYPE
0640||064014107996||14|0|416000|416000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064014406802||16|1|892000|892000|0|2016-01-26|00:00:00|2016-01-26||01|
0640||064015400977||11|3|448000|417000|31000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015405725||2|0|1050000|1050000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064013201370||28|2|3848000|3828000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064014102589||21|1|555000|550000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064014201140||18|1|2060000|2040000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064014404197||19|6|690000|670000|20000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015101067||11|1|558000|558000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064013106324||29|0|548000|548000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064014102500||21|2|602000|596000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015105690||2|2|544000|538000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064013108019||27|0|885000|880000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064014105326||18|1|635000|630000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064014108684||13|3|386000|380000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015105323||3|0|415000|415000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064015200255||12|2|2560000|2560000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0657||065715500049||13|5|3450000|3450000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065715500841||6|1|2879000|2879000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065715200396||10|5|1842000|1842000|0|2016-01-26|15:00:17|2016-01-21|OVERBOOK|01|
0657||065714200612||20|0|4979000|4959000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065715500842||6|1|2879000|2879000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065712201182||47|0|2980000|2635000|345000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065715201017||4|1|6980000|6972300|7700|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065713200506||33|6|3930000|3910000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065714200078||25|2|2817000|2797000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065714200615||20|0|3763000|3743000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065713201193||26|1|3105000|3085000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065714201052||17|6|1860100|1838000|22100|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065712202244||44|3|3658000|3658000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065712502633||41|1|4197000|4177000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065713200678||32|0|6395000|6375000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065714500756||19|1|4002000|3982000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0657||065714200187||23|3|3870000|3870000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065715500658||7|0|4600000|4599000|1000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065712200667||48|6|4729000|4671988|57012|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0657||065714200692||19|3|4392000|4372000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068013200930||29|3|2020000|2000000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068013201017||28|2|3163000|3150000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0680||068015200498||9|1|1740000|1740000|0|2016-01-26|00:00:00|2016-01-26||01|
0680||068013200948||29|1|2424000|2404000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068014200345||21|2|1918000|1898000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068014200715||17|1|3410000|3390000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068015200505||9|1|4570000|4550000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068014200274||22|0|5710000|5690000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068015200184||12|1|4909800|4900000|9800|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068013200863||30|3|2320000|2300000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068014200344||21|2|1918000|1898000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068015200841||6|0|2850000|2850000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0680||068015200502||9|3|4270000|4270000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065513101980||31|0|377000|377000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514103587||16|2|435000|430000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0655||065514102688||18|3|498000|489999|8001|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515101057||9|2|773000|765000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515102059||6|2|550900|540000|10900|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514402615||18|7|980000|947000|33000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515101704||7|3|313000|310000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515400773||10|2|631000|626000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0655||065514403132||17|1|554000|551000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514103966||15|2|260000|260000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0655||065515102536||5|0|405000|405000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514101284||21|5|360000|359000|1000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0655||065514403942||15|3|594000|585000|9000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514100959||22|3|756000|745000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515401742||7|0|855000|855000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515403153||3|7|695000|671000|24000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065513101215||33|2|551000|545000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514403560||16|3|726000|726000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0655||065515102499||5|0|400000|400000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514102196||19|2|467000|465000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065514404275||14|5|590000|590000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515100779||10|1|321000|320000|1000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515101339||8|1|1022000|1017000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0655||065515401054||9|3|611000|611000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0655||065515401347||8|0|615000|615000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0623||062314100460||24|2|580000|575000|5000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0623||062314500697||14|2|3406000|3386000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0623||062315101362||10|0|420000|420000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064014501245||16|5|4530000|4530000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015501209||6|7|3550000|3548000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064013107048||28|6|600000|580000|20000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0640||064014102549||21|3|763000|750000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064014200529||22|2|4500000|4500000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0640||064015102794||8|1|491000|491000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0640||064013108531||26|5|683000|678000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064014200684||21|3|3370000|3350000|20000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064014201139||18|1|3946000|3946000|0|2016-01-26|00:00:00|2016-01-26||01|
0640||064014405885||17|6|881000|855000|26000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015403285||7|6|705000|700000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0640||064015100938||11|6|309000|300000|9000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015404910||4|0|1050000|1050000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015405972||1|5|658000|645000|13000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0640||064015500566||10|3|2545000|2530000|15000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0640||064015501192||6|6|3370000|3350000|20000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060413105242||30|5|541000|536000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414403480||21|1|600000|600000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414410468||13|6|935000|930000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060415103568||7|1|356000|356000|0|2016-01-26|00:00:00|2016-01-26||01|
0604||060415404364||6|5|1055000|1030000|25000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060413106210||29|3|547000|542000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414402408||22|2|600000|595000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060415402734||8|5|380000|375000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060415406499||2|7|610000|610000|0|2016-01-26|00:00:00|2016-01-26||01|
0604||060415407148||1|0|300000|300000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060413101724||34|1|523000|523000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060413109829||25|3|1175000|1170000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060413108175||27|2|598000|590000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060413109927||25|2|1030000|1019000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414108143||16|2|399000|395000|4000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415100420||12|0|456000|456000|0|2016-01-26|00:00:00|2016-01-26||01|
0604||060415102199||9|2|1112000|1112000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415102208||9|2|963000|963000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415103445||7|3|448000|408000|40000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415103460||7|3|344000|339000|5000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415405481||4|5|575000|570000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060415405994||3|6|650000|650000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414101422||23|3|317000|317000|0|2016-01-26|00:00:00|2016-01-26||01|
0604||060414104550||20|1|690000|685000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414407516||17|2|555000|550000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414409127||15|1|832000|832000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415404580||5|5|665000|648000|17000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060413108176||27|0|698000|687000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414410159||13|5|604000|599000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414408053||16|6|713000|692000|21000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415406037||3|3|625000|620000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414404542||20|2|610000|610000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414409348||14|3|595000|590000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060415102716||8|6|524000|524000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415106138||3|5|550000|537000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415101085||11|2|352000|349000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415102674||8|7|461000|445000|16000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414407497||17|3|610000|610000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0604||060414410478||13|0|695000|690000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060415400459||12|0|610000|605000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060413103431||32|0|560000|560000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060413106174||29|0|346000|346000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414104516||20|0|1475000|1470000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414402308||22|3|605000|600000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0604||060414109697||14|2|339000|339000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060414404552||20|1|738000|738000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0604||060415106807||2|0|318000|318000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0606||060614111416||17|0|575000|570000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060614410561||18|3|618000|613000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615106789||4|0|780000|775000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615107378||3|0|784000|784000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0606||060615300050||4|0|195000|195000|0|2016-01-26|00:00:00|2016-01-26||01|
0606||060615104355||7|3|669600|660000|9600|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0606||060614106988||20|2|1055000|1050000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615100572||12|2|1160000|1160000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0606||060615102036||10|2|464000|464000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0606||060613111631||29|3|1011500|699998|311502|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0606||060613119380||25|2|485000|480000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060614105998||21|3|585000|580000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615104482||7|0|552000|552000|0|2016-01-26|00:00:00|2016-01-26||01|
0606||060615108197||2|0|575000|575000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615300027||5|2|290000|290000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615402120||10|2|803000|798000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615402790||9|1|790000|785000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0606||060615101934||10|6|623000|605000|18000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0606||060615102672||9|6|772000|772000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0681||060614107888||20|3|680000|670000|10000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||061714100303||23|3|575000|575000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068114104957||14|3|767000|762000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115102699||10|0|398000|398000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||060613113627||28|3|888000|630000|258000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||060613113671||28|3|500000|500000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||068114405162||14|0|990000|990000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||068115105372||7|1|801000|796000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115109481||2|0|518000|518000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068115110117||1|3|615000|605000|10000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068115407381||5|1|1071000|1065000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||060614106240||21|0|615000|615000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||060614107741||20|5|494000|482000|12000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||060614109568||19|2|794000|720000|74000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068114103306||16|1|905000|900000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115408647||3|3|660000|655000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115409253||2|6|745000|745000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||060614101155||24|2|570000|565000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||060614107908||20|3|678000|665000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068114101323||18|1|1240000|1240000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0681||068114101379||18|0|450000|450000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068114404122||15|3|700000|695000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115101531||11|3|757000|757000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||068114404152||15|2|935000|930000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115106915||5|6|322000|317000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115408803||3|0|780000|780000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||068115405382||7|0|685000|685000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0681||060613106086||32|2|755000|755000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||060614104281||22|0|560000|555000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||060614106189||21|1|885000|880000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||061714102928||15|3|294100|290000|4100|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068114101328||18|1|1053000|1048000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068114101233||18|3|581000|575000|6000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0681||068115101830||11|1|379375|375000|4375|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115103498||9|2|351000|346000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115103046||9|1|834000|829000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115105087||7|3|1108000|1050000|58000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068115409155||2|6|1300000|1300000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||061714101089||21|3|380000|380000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||068114102217||17|1|810000|810000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0681||068115101728||11|0|641000|630000|11000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0681||068115102415||10|0|985000|980000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0681||068115105461||7|0|475000|470000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0641||064115105424||5|0|833300|830000|3300|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0641||064115403051||8|3|655000|650000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0641||064114101874||22|3|390000|385000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0641||064115106569||3|5|631000|615000|16000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064115107793||1|5|555000|555000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0641||064115107229||2|2|824000|824000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064114103660||20|7|383000|370000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064114103828||20|0|610000|610000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064115103824||7|5|585000|580000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0641||064115106637||3|3|848000|848000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064115407161||2|5|345000|345000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064113108492||26|2|318000|318000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0641||064114102848||21|3|605000|600000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0641||064115101831||10|1|474000|474000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0641||064115105368||5|1|748000|745000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064115105428||5|0|2033000|2033000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0641||064115107269||2|0|505000|505000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060713109557||28|3|913000|908000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714100591||24|5|390000|385000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714105820||19|5|965000|960000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714106307||19|1|363000|361000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715101617||11|1|345000|345000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0607||060715105696||7|5|1785000|1785000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0607||060715111311||1|0|464000|464000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0607||060713110746||27|0|462000|457000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714107922||18|0|562400|559000|3400|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060714113938||13|3|285000|280000|5000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715100775||12|2|622000|604000|18000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715102718||10|2|390000|390000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0607||060715103644||9|0|555000|555000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715109635||3|3|406000|400000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715110277||2|6|371000|366000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714110408||16|0|370000|365000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715102747||10|2|1040000|1040000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0607||060715107875||5|1|615000|610000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715106871||6|2|374000|370000|4000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715108536||4|2|768000|765000|3000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715109514||3|2|707000|700000|7000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715108901||4|0|660000|660000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715110376||2|6|628000|623000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715111348||1|2|737000|729000|8000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715300244||2|1|823000|823000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714103720||21|3|295000|290000|5000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060714107795||18|1|631000|626000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714109060||17|0|358000|358000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715103682||9|1|422000|417000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715107916||5|0|345000|345000|0|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715110293||2|6|410000|405000|5000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0607||060713102416||34|5|590000|585000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714107460||18|0|772000|772000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060714107824||18|2|574000|569000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714114068||13|2|925000|920000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060714412378||14|6|585000|580000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715100718||12|2|674000|670000|4000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0607||060715103607||9|2|641000|641000|0|2016-01-26|00:00:00|2016-01-26|Payment Point Online Banking|01|
0607||060715105520||7|3|352000|347000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715102527||10|7|1006000|940000|66000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715105920||7|0|561000|556000|5000|2016-01-26|00:00:00|2016-01-26|PT. POS|01|
0607||060715108836||4|3|331000|326000|5000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0607||060715108863||4|1|558000|558000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0607||060715109475||3|5|1402000|1368000|34000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315102441||9|2|390000|386000|4000|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0653||065315101752||10|3|338000|332000|6000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315104042||7|0|854000|854000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315105579||5|0|509000|509000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0653||065315106703||3|6|692000|692000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0653||065315106595||3|7|373000|360000|13000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315106883||3|0|552000|552000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315300069||3|0|336000|336000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065313104516||28|0|470000|470000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0653||065315102411||9|3|609000|600000|9000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315103995||7|3|256000|252000|4000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315104070||7|0|925000|925000|0|2016-01-26|00:00:00|2016-01-25|KASIR|01|
0653||065315106297||4|1|551000|551000|0|2016-01-26|00:00:00|2016-01-26|KASIR|01|
0653||065315101103||11|2|588000|586000|2000|2016-01-26|00:00:00|2016-01-26|KASIR|01|
